resolution,split,model,threshold,evaluated_samples,path_found_rate,success_rate_collision_free,unsafe_found_rate,collision_rate_among_found,planning_safety_utility,mean_map_iou,mean_collision_fraction_found,mean_path_false_positive_fraction_found,mean_inference_ms,mean_planning_ms
128,val,semantic_clean,0.75,194,0.211340206185567,0.17010309278350516,0.041237113402061855,0.1951219512195122,0.1288659793814433,0.6584103645032793,0.03606179341484426,0.03606179341484426,8.436807216452339,0.20065206311854353
256,test,rgb_baseline,0.05,509,1.0,0.44597249508840864,0.5540275049115914,0.5540275049115914,-0.10805500982318272,0.2516469983303332,0.1562144859008878,0.1562144859008878,5.883433595336315,7.502211197663633
256,test,rgb_baseline,0.1,509,0.925343811394892,0.444007858546169,0.481335952848723,0.5201698513800425,-0.037328094302554016,0.3035858433322479,0.13575799705214975,0.13575799705214975,5.883433595336315,6.676886640333576
256,test,rgb_baseline,0.15,509,0.6051080550098232,0.3045186640471513,0.3005893909626719,0.4967532467532468,0.003929273084479323,0.6454851451787093,0.10078729348380319,0.10078729348380319,5.883433595336315,4.695520628095478
256,test,rgb_baseline,0.2,509,0.550098231827112,0.2966601178781925,0.25343811394891946,0.4607142857142857,0.043222003929273,0.6581737503432612,0.08600394448308012,0.08600394448308012,5.883433595336315,4.261744204745765
256,test,rgb_baseline,0.25,509,0.5225933202357563,0.29469548133595286,0.22789783889980353,0.43609022556390975,0.06679764243614938,0.6628052371170788,0.07314218810960355,0.07314218810960355,5.883433595336315,4.0305815330635175
256,test,rgb_baseline,0.3,509,0.5147347740667977,0.29862475442043224,0.21611001964636542,0.4198473282442748,0.08251473477406679,0.6652113510884445,0.059663595080323005,0.059663595080323005,5.883433595336315,3.9276243592310545
256,test,rgb_baseline,0.35,509,0.49705304518664045,0.2888015717092338,0.2082514734774067,0.4189723320158103,0.08055009823182718,0.6665885760650474,0.05883387212422015,0.05883387212422015,5.883433595336315,3.502931041242317
256,test,rgb_baseline,0.4,509,0.48526522593320237,0.2888015717092338,0.19646365422396855,0.4048582995951417,0.09233791748526526,0.6674507232010727,0.04967454760227316,0.04967454760227316,5.883433595336315,3.5241495080069
256,test,rgb_baseline,0.45,509,0.47544204322200395,0.29273084479371314,0.18271119842829076,0.384297520661157,0.11001964636542233,0.6676646834676585,0.04088696208348558,0.04088696208348558,5.883433595336315,3.305915126271458
256,test,rgb_baseline,0.5,509,0.44597249508840864,0.28094302554027506,0.1650294695481336,0.3700440528634361,0.11591355599214148,0.6655276918139017,0.03694573678838935,0.03694573678838935,5.883433595336315,3.1874328085508616
256,test,rgb_baseline,0.55,509,0.40078585461689586,0.26719056974459726,0.13359528487229863,0.3333333333333333,0.13359528487229866,0.6550748141063263,0.026908833438782743,0.026908833438782743,5.883433595336315,2.901284086786957
256,test,rgb_baseline,0.6,509,0.3850687622789784,0.26129666011787817,0.1237721021611002,0.32142857142857145,0.13752455795677793,0.651894739644273,0.019574787947383234,0.019574787947383234,5.883433595336315,2.5397253447817913
256,test,rgb_baseline,0.65,509,0.3477406679764244,0.24165029469548133,0.10609037328094302,0.3050847457627119,0.13555992141453826,0.6484361818654227,0.01528897531026484,0.01528897531026484,5.883433595336315,2.3044862453725137
256,test,rgb_baseline,0.7,509,0.3163064833005894,0.2220039292730845,0.09430255402750491,0.2981366459627329,0.12770137524557956,0.6441831903730001,0.013849476766367089,0.013849476766367089,5.883433595336315,1.778240079583494
256,test,rgb_baseline,0.75,509,0.2475442043222004,0.18860510805500982,0.05893909626719057,0.23809523809523808,0.12966601178781925,0.63871690352247,0.010608655784449406,0.010608655784449406,5.883433595336315,1.167950491431903
256,test,rgbd_concat_baseline,0.05,509,1.0,0.44597249508840864,0.5540275049115914,0.5540275049115914,-0.10805500982318272,0.25168985810511785,0.15622295416184573,0.15622295416184573,5.983943617783765,7.540654418953422
256,test,rgbd_concat_baseline,0.1,509,0.7662082514734774,0.3693516699410609,0.3968565815324165,0.517948717948718,-0.027504911591355596,0.4936572204804124,0.13349655102795577,0.13349655102795577,5.983943617783765,7.76504066842288
256,test,rgbd_concat_baseline,0.15,509,0.5992141453831041,0.31237721021611004,0.2868369351669941,0.4786885245901639,0.025540275049115935,0.5819180517199959,0.12115973931208292,0.12115973931208292,5.983943617783765,4.872679763678498
256,test,rgbd_concat_baseline,0.2,509,0.5520628683693517,0.3005893909626719,0.25147347740667975,0.4555160142348754,0.0491159135559921,0.603066619330888,0.1059094832588617,0.1059094832588617,5.983943617783765,5.059496066871525
256,test,rgbd_concat_baseline,0.25,509,0.5363457760314342,0.2907662082514735,0.2455795677799607,0.45787545787545786,0.04518664047151277,0.61374673892305,0.09593920436476233,0.09593920436476233,5.983943617783765,5.073800981721762
256,test,rgbd_concat_baseline,0.3,509,0.5147347740667977,0.27897838899803534,0.2357563850687623,0.4580152671755725,0.043222003929273,0.6203381838103543,0.08800251321757001,0.08800251321757001,5.983943617783765,4.293593126559568
256,test,rgbd_concat_baseline,0.35,509,0.49705304518664045,0.28094302554027506,0.21611001964636542,0.43478260869565216,0.06483300589390967,0.6249190877516527,0.08073613863879638,0.08073613863879638,5.983943617783765,3.8498271103904442
256,test,rgbd_concat_baseline,0.4,509,0.48526522593320237,0.2730844793713163,0.21218074656188604,0.43724696356275305,0.06090373280943023,0.6281113327852323,0.07868054596355072,0.07868054596355072,5.983943617783765,3.510059135159101
256,test,rgbd_concat_baseline,0.45,509,0.4636542239685658,0.2691552062868369,0.1944990176817289,0.4194915254237288,0.07465618860510803,0.6302262191228354,0.0772049623758637,0.0772049623758637,5.983943617783765,3.3642697440321268
256,test,rgbd_concat_baseline,0.5,509,0.4381139489194499,0.26129666011787817,0.17681728880157171,0.40358744394618834,0.08447937131630645,0.6300187709568292,0.06498479696600554,0.06498479696600554,5.983943617783765,2.960076425928981
256,test,rgbd_concat_baseline,0.55,509,0.4066797642436149,0.24361493123772102,0.16306483300589392,0.40096618357487923,0.08055009823182713,0.6231574498234637,0.06014111722498429,0.06014111722498429,5.983943617783765,2.6578267197781527
256,test,rgbd_concat_baseline,0.6,509,0.37328094302554027,0.22396856581532418,0.14931237721021612,0.4,0.07465618860510809,0.6205727762650378,0.05775722373580778,0.05775722373580778,5.983943617783765,2.302107268538187
256,test,rgbd_concat_baseline,0.65,509,0.33398821218074654,0.21021611001964635,0.1237721021611002,0.37058823529411766,0.08644400785854617,0.6174853502777039,0.04772580489601781,0.04772580489601781,5.983943617783765,1.9901913553220174
256,test,rgbd_concat_baseline,0.7,509,0.29273084479371314,0.1807465618860511,0.11198428290766209,0.3825503355704698,0.06876227897838905,0.6132310655776775,0.04218098693619096,0.04218098693619096,5.983943617783765,1.5418035356046116
256,test,rgbd_concat_baseline,0.75,509,0.14538310412573674,0.08644400785854617,0.05893909626719057,0.40540540540540543,0.027504911591355596,0.6071830200113768,0.03767226662427425,0.03767226662427425,5.983943617783765,0.6606842833525394
256,test,semantic_clean,0.05,509,0.7583497053045186,0.3889980353634578,0.3693516699410609,0.48704663212435234,0.01964636542239695,0.6474344904385015,0.08915188482441286,0.08915188482441286,9.610848917355048,7.479044009999085
256,test,semantic_clean,0.1,509,0.5618860510805501,0.3025540275049116,0.2593320235756385,0.46153846153846156,0.04322200392927311,0.6957955729092997,0.06978084686373583,0.06978084686373583,9.610848917355048,4.780815519055824
256,test,semantic_clean,0.15,509,0.5108055009823183,0.2907662082514735,0.2200392927308448,0.4307692307692308,0.07072691552062871,0.7023404603918761,0.053215447673245764,0.053215447673245764,9.610848917355048,4.441235954589659
256,test,semantic_clean,0.2,509,0.481335952848723,0.28094302554027506,0.20039292730844793,0.4163265306122449,0.08055009823182713,0.7057195739555795,0.0428380054270096,0.0428380054270096,9.610848917355048,4.01920707478263
256,test,semantic_clean,0.25,509,0.4518664047151277,0.26719056974459726,0.18467583497053044,0.40869565217391307,0.08251473477406684,0.707655391277824,0.03513925901187577,0.03513925901187577,9.610848917355048,3.702628879793252
256,test,semantic_clean,0.3,509,0.42829076620825146,0.2593320235756385,0.16895874263261296,0.3944954128440367,0.09037328094302555,0.7087286615916992,0.028901002382366085,0.028901002382366085,9.610848917355048,3.170507662464848
256,test,semantic_clean,0.35,509,0.41846758349705304,0.26129666011787817,0.15717092337917485,0.3755868544600939,0.10412573673870329,0.709274347679364,0.026472449357817177,0.026472449357817177,9.610848917355048,3.013207860545334
256,test,semantic_clean,0.4,509,0.38703339882121807,0.25147347740667975,0.13555992141453832,0.350253807106599,0.11591355599214143,0.7091199542133624,0.019245324789552126,0.019245324789552126,9.610848917355048,2.8071960705114725
256,test,semantic_clean,0.45,509,0.36738703339882123,0.24165029469548133,0.12573673870333987,0.3422459893048128,0.11591355599214143,0.7074231339541323,0.018371825003760132,0.018371825003760132,9.610848917355048,2.6725277003662
256,test,semantic_clean,0.5,509,0.33595284872298625,0.2357563850687623,0.10019646365422397,0.2982456140350877,0.13555992141453832,0.7005887834422941,0.015088357289067185,0.015088357289067185,9.610848917355048,2.296913162007386
256,test,semantic_clean,0.55,509,0.30844793713163066,0.21611001964636542,0.09233791748526522,0.29936305732484075,0.12377210216110018,0.6969090690384989,0.0156896679633988,0.0156896679633988,9.610848917355048,2.274241062175768
256,test,semantic_clean,0.6,509,0.28487229862475444,0.20235756385068762,0.0825147347740668,0.2896551724137931,0.1198428290766208,0.6926133243770397,0.011081812862361066,0.011081812862361066,9.610848917355048,1.9820436152807037
256,test,semantic_clean,0.65,509,0.22593320235756384,0.16306483300589392,0.06286836935166994,0.2782608695652174,0.100196463654224,0.6870167535005172,0.007003078412781624,0.007003078412781624,9.610848917355048,1.5978027502905525
256,test,semantic_clean,0.7,509,0.12180746561886051,0.0962671905697446,0.025540275049115914,0.20967741935483872,0.0707269155206287,0.6792691374001454,0.0048328275926977065,0.0048328275926977065,9.610848917355048,0.6029041274039034
256,test,semantic_clean,0.75,509,0.1100196463654224,0.08447937131630648,0.025540275049115914,0.23214285714285715,0.05893909626719056,0.6687135679991406,0.004693346078805079,0.004693346078805079,9.610848917355048,0.3838001959454012
256,val,rgb_baseline,0.05,189,1.0,0.544973544973545,0.455026455026455,0.455026455026455,0.08994708994709,0.32039340559861457,0.16612901612938805,0.16612901612938805,6.063613764049791,7.9365037012076565
256,val,rgb_baseline,0.1,189,0.9894179894179894,0.544973544973545,0.4444444444444444,0.44919786096256686,0.10052910052910058,0.36790999901515603,0.14532254605570682,0.14532254605570682,6.063613764049791,6.939775139221518
256,val,rgb_baseline,0.15,189,0.783068783068783,0.5026455026455027,0.2804232804232804,0.3581081081081081,0.22222222222222232,0.6245669273090407,0.07970738955821785,0.07970738955821785,6.063613764049791,12.510321164015858
256,val,rgb_baseline,0.2,189,0.5978835978835979,0.3968253968253968,0.20105820105820105,0.336283185840708,0.1957671957671957,0.6141039970632766,0.05115757341766998,0.05115757341766998,6.063613764049791,9.811015343835587
256,val,rgb_baseline,0.25,189,0.5079365079365079,0.3439153439153439,0.164021164021164,0.3229166666666667,0.17989417989417988,0.6064572030171969,0.036009958429024824,0.036009958429024824,6.063613764049791,9.49253651150872
256,val,rgb_baseline,0.3,189,0.4656084656084656,0.31216931216931215,0.15343915343915343,0.32954545454545453,0.15873015873015872,0.6000925270670812,0.033145264701797655,0.033145264701797655,6.063613764049791,9.626759251914722
256,val,rgb_baseline,0.35,189,0.43386243386243384,0.291005291005291,0.14285714285714285,0.32926829268292684,0.14814814814814814,0.5942365857238142,0.023034331603766955,0.023034331603766955,6.063613764049791,8.736886241148033
256,val,rgb_baseline,0.4,189,0.42328042328042326,0.2804232804232804,0.14285714285714285,0.3375,0.13756613756613756,0.5884914747020203,0.023055410927971226,0.023055410927971226,6.063613764049791,7.47487195287018
256,val,rgb_baseline,0.45,189,0.4021164021164021,0.2698412698412698,0.13227513227513227,0.32894736842105265,0.13756613756613756,0.5819303177885413,0.022863697349185533,0.022863697349185533,6.063613764049791,5.6893164008639
256,val,rgb_baseline,0.5,189,0.3862433862433862,0.2698412698412698,0.1164021164021164,0.3013698630136986,0.15343915343915343,0.5705539920551607,0.020700083311893408,0.020700083311893408,6.063613764049791,3.0717476192250768
256,val,rgb_baseline,0.55,189,0.35978835978835977,0.26455026455026454,0.09523809523809523,0.2647058823529412,0.1693121693121693,0.5416482436518948,0.013644969511120927,0.013644969511120927,6.063613764049791,1.630887306029243
256,val,rgb_baseline,0.6,189,0.3386243386243386,0.25396825396825395,0.08465608465608465,0.25,0.1693121693121693,0.5314365904086191,0.011650407841750036,0.011650407841750036,6.063613764049791,1.376605816875343
256,val,rgb_baseline,0.65,189,0.31746031746031744,0.25396825396825395,0.06349206349206349,0.2,0.19047619047619047,0.5223922829919473,0.006341622605249879,0.006341622605249879,6.063613764049791,0.9161634962000544
256,val,rgb_baseline,0.7,189,0.30687830687830686,0.24867724867724866,0.0582010582010582,0.1896551724137931,0.19047619047619047,0.5128876824895715,0.004845514686106845,0.004845514686106845,6.063613764049791,0.6969497346925357
256,val,rgb_baseline,0.75,189,0.2698412698412698,0.21693121693121692,0.05291005291005291,0.19607843137254902,0.164021164021164,0.5021539167460333,0.004444047055936294,0.004444047055936294,6.063613764049791,0.6553931198718529
256,val,rgbd_concat_baseline,0.05,189,1.0,0.544973544973545,0.455026455026455,0.455026455026455,0.08994708994709,0.32039120960095285,0.16612901612938805,0.16612901612938805,6.165491006824942,8.675046037222264
256,val,rgbd_concat_baseline,0.1,189,0.9523809523809523,0.5502645502645502,0.4021164021164021,0.4222222222222222,0.14814814814814814,0.5538071607096281,0.11637913146803681,0.11637913146803681,6.165491006824942,6.315466661434916
256,val,rgbd_concat_baseline,0.15,189,0.7513227513227513,0.4497354497354497,0.30158730158730157,0.4014084507042254,0.14814814814814814,0.5768530697622254,0.09789204371106418,0.09789204371106418,6.165491006824942,4.81553386623365
256,val,rgbd_concat_baseline,0.2,189,0.6243386243386243,0.3915343915343915,0.2328042328042328,0.3728813559322034,0.15873015873015872,0.5781234591404513,0.07624317331937737,0.07624317331937737,6.165491006824942,4.05523015824319
256,val,rgbd_concat_baseline,0.25,189,0.5661375661375662,0.36507936507936506,0.20105820105820105,0.35514018691588783,0.16402116402116396,0.5765347368917696,0.06477753006605008,0.06477753006605008,6.165491006824942,3.6672290997264327
256,val,rgbd_concat_baseline,0.3,189,0.5238095238095238,0.3386243386243386,0.18518518518518517,0.35353535353535354,0.15343915343915338,0.5739634255955623,0.05994081444135018,0.05994081444135018,6.165491006824942,3.666398415425743
256,val,rgbd_concat_baseline,0.35,189,0.4708994708994709,0.31216931216931215,0.15873015873015872,0.33707865168539325,0.15343915343915343,0.5707035384313919,0.05148058826632319,0.05148058826632319,6.165491006824942,3.5845640247254065
256,val,rgbd_concat_baseline,0.4,189,0.43915343915343913,0.2857142857142857,0.15343915343915343,0.3493975903614458,0.13227513227513227,0.5665546057550205,0.05435243536023617,0.05435243536023617,6.165491006824942,3.076885715398011
256,val,rgbd_concat_baseline,0.45,189,0.41798941798941797,0.2698412698412698,0.14814814814814814,0.35443037974683544,0.12169312169312169,0.5608339379144256,0.055231353621287546,0.055231353621287546,6.165491006824942,2.8725423278513724
256,val,rgbd_concat_baseline,0.5,189,0.3968253968253968,0.25925925925925924,0.13756613756613756,0.3466666666666667,0.12169312169312169,0.5499744643096616,0.04203793867850763,0.04203793867850763,6.165491006824942,2.5663804195121562
256,val,rgbd_concat_baseline,0.55,189,0.38095238095238093,0.24867724867724866,0.13227513227513227,0.3472222222222222,0.1164021164021164,0.5247542465716389,0.042019078182744383,0.042019078182744383,6.165491006824942,2.3600597885590067
256,val,rgbd_concat_baseline,0.6,189,0.36507936507936506,0.24338624338624337,0.12169312169312169,0.3333333333333333,0.12169312169312169,0.5126922751178236,0.033148292802509534,0.033148292802509534,6.165491006824942,2.0979444487710244
256,val,rgbd_concat_baseline,0.65,189,0.31746031746031744,0.2328042328042328,0.08465608465608465,0.26666666666666666,0.14814814814814814,0.5014271781190607,0.024999787791217486,0.024999787791217486,6.165491006824942,1.2478206353508448
256,val,rgbd_concat_baseline,0.7,189,0.30687830687830686,0.2275132275132275,0.07936507936507936,0.25862068965517243,0.14814814814814814,0.4885956982924437,0.022290918226213017,0.022290918226213017,6.165491006824942,1.1546375641412048
256,val,rgbd_concat_baseline,0.75,189,0.15343915343915343,0.12169312169312169,0.031746031746031744,0.20689655172413793,0.08994708994708994,0.4731732539163367,0.03330227566771089,0.03330227566771089,6.165491006824942,0.7325862454270166
256,val,semantic_clean,0.05,189,0.8306878306878307,0.5502645502645502,0.2804232804232804,0.3375796178343949,0.26984126984126977,0.6649602228162224,0.06398914935875223,0.06398914935875223,9.689686771250631,4.305586771344736
256,val,semantic_clean,0.1,189,0.7513227513227513,0.5185185185185185,0.2328042328042328,0.30985915492957744,0.2857142857142857,0.7228694290970545,0.04471310881135222,0.04471310881135222,9.689686771250631,3.405393645778377
256,val,semantic_clean,0.15,189,0.6455026455026455,0.4497354497354497,0.19576719576719576,0.30327868852459017,0.25396825396825395,0.7244713952507397,0.03845873079546653,0.03845873079546653,9.689686771250631,2.878665081447079
256,val,semantic_clean,0.2,189,0.5714285714285714,0.4074074074074074,0.164021164021164,0.28703703703703703,0.24338624338624337,0.7238905808102793,0.03548480298983955,0.03548480298983955,9.689686771250631,2.552858728757769
256,val,semantic_clean,0.25,189,0.5238095238095238,0.3862433862433862,0.13756613756613756,0.26262626262626265,0.2486772486772486,0.7224013687579484,0.01933768522956109,0.01933768522956109,9.689686771250631,2.520251321906924
256,val,semantic_clean,0.3,189,0.4973544973544973,0.36507936507936506,0.13227513227513227,0.26595744680851063,0.2328042328042328,0.7202177317451833,0.016644198442983153,0.016644198442983153,9.689686771250631,2.410805292018546
256,val,semantic_clean,0.35,189,0.4708994708994709,0.3386243386243386,0.13227513227513227,0.2808988764044944,0.20634920634920634,0.7172989207444848,0.015540073289594052,0.015540073289594052,9.689686771250631,2.198702644029504
256,val,semantic_clean,0.4,189,0.42328042328042326,0.30158730158730157,0.12169312169312169,0.2875,0.17989417989417988,0.7137644394960547,0.015485969004363376,0.015485969004363376,9.689686771250631,2.0093878265470266
256,val,semantic_clean,0.45,189,0.38095238095238093,0.2698412698412698,0.1111111111111111,0.2916666666666667,0.15873015873015872,0.7072765191320873,0.016774902744604043,0.016774902744604043,9.689686771250631,1.6827836008151136
256,val,semantic_clean,0.5,189,0.31216931216931215,0.2275132275132275,0.08465608465608465,0.2711864406779661,0.14285714285714285,0.6909669437828082,0.012350878435245766,0.012350878435245766,9.689686771250631,1.3112142847151196
256,val,semantic_clean,0.55,189,0.25396825396825395,0.20105820105820105,0.05291005291005291,0.20833333333333334,0.14814814814814814,0.6842793465374148,0.005753100820750638,0.005753100820750638,9.689686771250631,0.6195238099073764
256,val,semantic_clean,0.6,189,0.2275132275132275,0.18518518518518517,0.042328042328042326,0.18604651162790697,0.14285714285714285,0.6778590284337305,0.005317283882631621,0.005317283882631621,9.689686771250631,0.5205756622470088
256,val,semantic_clean,0.65,189,0.13756613756613756,0.10052910052910052,0.037037037037037035,0.2692307692307692,0.06349206349206349,0.670763949312704,0.007822987142257048,0.007822987142257048,9.689686771250631,0.35456455283103483
256,val,semantic_clean,0.7,189,0.09523809523809523,0.07407407407407407,0.021164021164021163,0.2222222222222222,0.05291005291005291,0.6620917777590787,0.004312490858379776,0.004312490858379776,9.689686771250631,0.26290529166106824
256,val,semantic_clean,0.75,189,0.09523809523809523,0.07936507936507936,0.015873015873015872,0.16666666666666666,0.06349206349206349,0.651087233339057,0.00407708596195793,0.00407708596195793,9.689686771250631,0.2743671919224123
